time,lag1,lag2,lag3,lag4,lag5,lag1_scaled,lag2_scaled,lag3_scaled,lag4_scaled,lag5_scaled,direction,pred
2020-01-03 16:49:59.999,0.0033117058685280753,-0.00035855145597462387,0.0003585514559746589,8.96579549621029e-05,-0.0025073891528312907,2.504569956556228,-0.2723456910980692,0.2701718248445117,0.06676717786037654,-1.898003461078071,-1.0,-1.0
2020-01-03 16:54:59.999,-0.0021468833722349734,0.0033117058685280753,-0.00035855145597462387,0.0003585514559746589,8.96579549621029e-05,-1.6253969774637584,2.504569851283749,-0.27236921184069435,0.27019542661730783,0.06675812710800494,1.0,1.0
2020-01-03 16:59:59.999,0.00205752186017885,-0.0021468833722349734,0.0033117058685280753,-0.00035855145597462387,0.0003585514559746589,1.555654723114908,-1.6253970589265354,2.504450098966954,-0.27232043563674735,0.27018594346025776,-1.0,-1.0
2020-01-03 17:04:59.999,-0.002415784291238685,0.00205752186017885,-0.0021468833722349734,0.0033117058685280753,-0.00035855145597462387,-1.8288473297488614,1.5556546233130268,-1.625373690859951,2.504370028057353,-0.27232876562849995,1.0,1.0
2020-01-03 17:24:59.999,0.0028625120181229795,-0.002415784291238685,0.00205752186017885,-0.0021468833722349734,0.0033117058685280753,2.1647100280449494,-1.8288474100387253,1.5555677548217381,-1.625262133933808,2.5043557959652056,-1.0,-1.0
2020-01-03 17:29:59.999,-0.002952097684476234,0.0028625120181229795,-0.002415784291238685,0.00205752186017885,-0.0021468833722349734,-2.234621877465793,2.164709924731799,-1.8288169915785464,1.5555317129746922,-1.6252675881286958,1.0,1.0
2020-01-03 17:54:59.999,0.002952097684476109,-0.002952097684476234,0.0028625120181229795,-0.002415784291238685,0.00205752186017885,2.2324905155448387,-2.234621955416323,2.1646019499628735,-1.828695994685616,1.5555194977220406,-1.0,-1.0
2020-01-03 18:04:59.999,-8.932958155025339e-05,0.002952097684476109,-0.002952097684476234,0.0028625120181229795,-0.002415784291238685,-0.06865241477753914,2.2324904118409266,-2.2345774751949334,2.1645376483375296,-1.8287010164638964,-1.0,-1.0
2020-01-03 18:19:59.999,-0.0029523617955898667,-8.932958155025339e-05,0.002952097684476109,-0.002952097684476234,0.0028625120181229795,-2.2348217038528135,-0.06865250521511554,2.2323800881986293,-2.2344376506213894,2.164524138589068,1.0,1.0
2020-01-03 18:34:59.999,0.003041691377140188,-0.0029523617955898667,-8.932958155025339e-05,0.002952097684476109,-0.002952097684476234,2.3002770757491144,-2.2348217818021916,-0.0686830847665615,2.232312641601829,-2.234441809960007,-1.0,-1.0
2020-01-03 19:39:59.999,-0.0036690720833561746,0.003041691377140188,-0.0029523617955898667,-8.932958155025339e-05,0.002952097684476109,-2.7770844862659905,2.3002769716544056,-2.2347772946559936,-0.06864375979678056,2.2322989877916437,1.0,1.0
2020-01-03 19:44:59.999,8.964991713382054e-05,-0.0036690720833561746,0.003041691377140188,-0.0029523617955898667,-8.932958155025339e-05,0.0667634186602907,-2.7770845610891657,2.3001642989282924,-2.2346374608106325,-0.06865252272126535,1.0,1.0
2020-01-03 20:09:59.999,0.0029539474552176294,8.964991713382054e-05,-0.0036690720833561746,0.003041691377140188,-0.0029523617955898667,2.233890051516688,0.0667633274420275,-2.7770212823016416,2.3000937070782657,-2.234641619724536,1.0,-1.0
2020-01-03 20:34:59.999,0.0009827132608431434,0.0029539474552176294,8.964991713382054e-05,-0.0036690720833561746,0.003041691377140188,0.7424548687444235,2.233889947804707,0.06672805517359205,-2.7768562878084935,2.300079909193449,-1.0,-1.0
2020-01-03 21:19:59.999,-0.0009827132608430532,0.0009827132608431434,0.0029539474552176294,8.964991713382054e-05,-0.0036690720833561746,-0.7445862306652151,0.7424547736307266,2.233779575662718,0.06676109693493532,-2.776859294188474,-1.0,-1.0
2020-01-03 21:49:59.999,-0.0005364327352596716,-0.0009827132608430532,0.0009827132608431434,0.0029539474552176294,8.964991713382054e-05,-0.4069305228144483,-0.7445863172059605,0.7423960858674633,2.2337120641283397,0.06675204619548926,-1.0,1.0
2020-01-03 23:24:59.999,-0.002955534819019263,-0.0005364327352596716,-0.0009827132608430532,0.0009827132608431434,0.0029539474552176294,-2.237222412399707,-0.40693061130181524,-0.7445934728636044,0.7423977759758082,2.2336984073435584,1.0,1.0
2020-01-04 00:09:59.999,0.0007172958256080694,-0.002955534819019263,-0.0005364327352596716,-0.0009827132608430532,0.0009827132608431434,0.5416401192030171,-2.2372224903352445,-0.4069494681219937,-0.7445227849952061,0.7423872891110317,1.0,1.0
2020-01-04 00:39:59.999,0.00196991467714592,0.0007172958256080694,-0.002955534819019263,-0.0005364327352596716,-0.0009827132608430532,1.4893711554841516,0.5416400252470388,-2.2371779199945965,-0.4068944472634179,-0.7445301112792323,1.0,-1.0
2020-01-04 01:04:59.999,0.00044716720326584296,0.00196991467714592,0.0007172958256080694,-0.002955534819019263,-0.0005364327352596716,0.3372608869510925,1.4893710560644022,0.5415882965428679,-2.2370379747578872,-0.4069024912062437,-1.0,-1.0
2020-01-04 03:59:59.999,-0.0003577177645013301,0.00044716720326584296,0.00196991467714592,0.0007172958256080694,-0.002955534819019263,-0.2717148311235449,0.33726079417338245,1.4892864845720393,0.541599304327711,-2.2370421285692865,-1.0,-1.0
2020-01-04 04:19:59.999,-0.002417947714553355,-0.0003577177645013301,0.00044716720326584296,0.00196991467714592,0.0007172958256080694,-1.830484175160704,-0.27171492039044465,0.337216148052327,1.4892535182403215,0.5415892442777899,1.0,1.0
2020-01-04 05:39:59.999,0.00035858359864280367,-0.002417947714553355,-0.0003577177645013301,0.00044716720326584296,0.00196991467714592,0.2702385590467656,-1.8304842554411314,-0.2717384629918759,0.33723663890339645,1.4892414438678163,1.0,1.0
2020-01-04 07:24:59.999,0.0025064913310504635,0.00035858359864280367,-0.002417947714553355,-0.0003577177645013301,0.00044716720326584296,1.8953448861404396,0.2702384666554464,-1.8304537802575094,-0.27168971605528813,0.3372270132443388,-1.0,-1.0
2020-01-04 08:39:59.999,-0.0027754169747310326,0.0025064913310504635,0.00035858359864280367,-0.002417947714553355,-0.0003577177645013301,-2.1009453070292783,1.8953447843802083,0.2701961431344064,-1.8303327074159943,-0.2716980473876909,1.0,1.0
2020-01-04 09:34:59.999,0.0026860075240925313,-0.0027754169747310326,0.0025064913310504635,0.00035858359864280367,-0.002417947714553355,2.0311667823638033,-2.1009453857504683,1.8952461442241244,0.27021974377881025,-1.8303377257152975,-1.0,-1.0
2020-01-04 09:44:59.999,-0.0017003001993332733,0.0026860075240925313,-0.0027754169747310326,0.0025064913310504635,0.00035858359864280367,-1.2875122867454054,2.031166679820544,-2.1009055379734334,1.8951943409698313,0.27021026057007186,-1.0,1.0
2020-01-04 09:49:59.999,-0.0010753652797213737,-0.0017003001993332733,0.0026860075240925313,-0.0027754169747310326,0.0025064913310504635,-0.8146867195388144,-1.287512370156124,2.031063332875721,-2.100771915907631,1.8951814037343166,1.0,1.0
2020-01-04 11:14:59.999,0.0029544763869964047,-0.0010753652797213737,-0.0017003001993332733,0.0026860075240925313,-0.0027754169747310326,2.2342902411371823,-0.8146868056754231,-1.2875007111872747,2.031005227571936,-2.100776359364553,1.0,-1.0
2020-01-04 12:29:59.999,0.0003575259244375536,0.0029544763869964047,-0.0010753652797213737,-0.0017003001993332733,0.0026860075240925313,0.2694383230696694,2.2342901374228945,-0.8146915320620818,-1.2874048318956137,2.0309920016584075,-1.0,-1.0
2020-01-04 13:39:59.999,-0.0004469273817408975,0.0003575259244375536,0.0029544763869964047,-0.0010753652797213737,-0.0017003001993332733,-0.33921079998023246,0.26943823068296363,2.2341797514126847,-0.8146175915756402,-1.2874110042359848,-1.0,-1.0
2020-01-04 14:04:59.999,-0.0027754169747310326,-0.0004469273817408975,0.0003575259244375536,0.0029544763869964047,-0.0010753652797213737,-2.1009453070292783,-0.33921088885801076,0.26939593489339986,2.2341122213097626,-0.814624768866975,1.0,1.0
2020-01-04 14:44:59.999,0.0027754169747309697,-0.0027754169747310326,-0.0004469273817408975,0.0003575259244375536,0.0029544763869964047,2.098813945108371,-2.1009453857504683,-0.33923209244581454,0.26941957266824346,2.234098563674412,-1.0,-1.0
2020-01-04 15:44:59.999,-0.002237637988927954,0.0027754169747309697,-0.0027754169747310326,-0.0004469273817408975,0.0003575259244375536,-1.694061892429823,2.0988138421751183,-2.1009055379734334,-0.33918021373925383,0.26941009116033937,1.0,1.0
2020-01-04 16:54:59.999,0.002863280410015155,-0.002237637988927954,0.0027754169747309697,-0.0027754169747310326,-0.0004469273817408975,2.1652913931132995,-1.6940619734967393,2.0987081509771763,-2.100771915907631,-0.33918840161465325,-1.0,-1.0
2020-01-04 18:19:59.999,-8.93535272899431e-05,0.002863280410015155,-0.002237637988927954,0.0027754169747309697,-0.0027754169747310326,-0.06867053211679423,2.1652912897967975,-1.6940362259077248,2.098646906888118,-2.100776359364553,-1.0,-1.0
2020-01-04 18:39:59.999,-0.0027739268827250965,-8.93535272899431e-05,0.002863280410015155,-0.002237637988927954,0.0027754169747309697,-2.099817903877708,-0.0686706225542662,2.1651832948811753,-1.6939214829732536,2.0986335371962364,1.0,1.0
2020-01-04 19:54:59.999,0.0027739268827252244,-0.0027739268827250965,-8.93535272899431e-05,0.002863280410015155,-0.002237637988927954,2.097686541956945,-2.0998179826053978,-0.06870120147787165,2.1651189662808625,-1.6939267912266416,1.0,-1.0
2020-01-04 20:14:59.999,8.93535272898509e-05,0.0027739268827252244,-0.0027739268827250965,-8.93535272899431e-05,0.002863280410015155,0.0665391701958646,2.097686439030192,-2.0997781738975303,-0.0686618756674577,2.1651054552967586,-1.0,-1.0
2020-01-04 21:49:59.999,-0.0002680845375959529,8.93535272898509e-05,0.0027739268827252244,-0.0027739268827250965,-8.93535272899431e-05,-0.20389835932451078,0.0665390789788942,2.097580786901418,-2.0996446041425165,-0.06867063855343561,-1.0,-1.0
2020-01-04 21:54:59.999,-0.0025951958724191398,-0.0002680845375959529,8.93535272898509e-05,0.0027739268827252244,-0.0027739268827250965,-1.9645900766700317,-0.2038984489823798,0.0665038144815927,2.097519595123148,-2.099649049995639,1.0,1.0
2020-01-04 23:59:59.999,0.002237637988928086,-0.0025951958724191398,-0.0002680845375959529,8.93535272898509e-05,0.0027739268827252244,1.6919305305090628,-1.964590156177324,-0.20392434170418683,0.06653686664792191,2.0975062278274668,-1.0,-1.0
2020-01-05 00:04:59.999,-0.002237637988927954,0.002237637988928086,-0.0025951958724191398,-0.0002680845375959529,8.93535272898509e-05,-1.694061892429823,1.691930429921537,-1.9645550336712554,-0.20387874140870454,0.0665278163850971,1.0,1.0
2020-01-05 01:14:59.999,0.002416432911628584,-0.002237637988927954,0.002237637988928086,-0.0025951958724191398,-0.0002680845375959529,1.8272067138147137,-1.6940619734967393,1.6918388389116152,-1.96442773840131,-0.2038872168793126,-1.0,-1.0
2020-01-05 01:19:59.999,-0.0024164329116284564,0.002416432911628584,-0.002237637988927954,0.002237637988928086,-0.0025951958724191398,-1.8293380757354771,1.827206612447306,-1.6940362259077248,1.6917964739538878,-1.964432471669802,1.0,1.0
2020-01-05 01:49:59.999,0.0023270394462313773,-0.0024164329116284564,0.002416432911628584,-0.002237637988927954,0.002237637988928086,1.7595716454987262,-1.8293381560225117,1.8271103335598478,-1.6939214829732536,1.6917839690584724,-1.0,-1.0
2020-01-05 02:39:59.999,-0.0023270394462312637,0.0023270394462313773,-0.0024164329116284564,0.002416432911628584,-0.002237637988927954,-1.7617030074195001,1.759571544521242,-1.8293077205559607,1.8270616918733598,-1.6939267912266416,1.0,1.0
2020-01-05 02:49:59.999,0.0018799522120662388,-0.0023270394462312637,0.0023270394462313773,-0.0024164329116284564,0.002416432911628584,1.4213055821841032,-1.7617030880964581,1.759477609467781,-1.8291867008927292,1.827048899459798,1.0,-1.0
2020-01-05 03:04:59.999,8.943343922239336e-05,0.0018799522120662388,-0.0023270394462312637,0.0023270394462313773,-0.0024164329116284564,0.06659963153935046,1.4213054831567593,-1.7616749964639045,1.7594321060053923,-1.8291917216279703,1.0,-1.0
2020-01-05 03:09:59.999,0.0005364327352596279,8.943343922239336e-05,0.0018799522120662388,-0.0023270394462312637,0.0023270394462313773,0.40479916089355544,0.0665995403220315,1.4212232704171663,-1.7615571150247722,1.759419457344478,-1.0,-1.0
2020-01-05 03:49:59.999,-0.0003575898482588139,0.0005364327352596279,8.943343922239336e-05,0.0018799522120662388,-0.0023270394462312637,-0.271618049733956,0.40479906772647983,0.06656427372949514,1.421193462284705,-1.7615622795126609,-1.0,-1.0
2020-01-05 03:59:59.999,-0.001073537408524191,-0.0003575898482588139,0.0005364327352596279,8.943343922239336e-05,0.0018799522120662388,-0.813303752755449,-0.27161813900141374,0.40475208112575145,0.06659732309045652,1.4211815325798496,1.0,1.0
2020-01-05 04:04:59.999,0.00071581964402282,-0.001073537408524191,-0.0003575898482588139,0.0005364327352596279,8.943343922239336e-05,0.5405232406714432,-0.8133038389000304,-0.27164168495671914,0.40476943824391876,0.0665882726991262,1.0,-1.0
2020-01-05 05:04:59.999,0.00035771776450136593,0.00071581964402282,-0.001073537408524191,-0.0003575898482588139,0.0005364327352596279,0.2695834692027121,0.5405231467219037,-0.8133086132121906,-0.27159294251072624,0.40475966903794197,-1.0,-1.0
2020-01-05 05:49:59.999,-0.002148228538289495,0.00035771776450136593,0.00071581964402282,-0.001073537408524191,-0.0003575898482588139,-1.6264147296852396,0.26958337681516953,0.5404714567221791,-0.8132347368945271,-0.27160127404882967,1.0,1.0
2020-01-05 06:44:59.999,0.0017905107737882938,-0.002148228538289495,0.00035771776450136593,0.00071581964402282,-0.001073537408524191,1.3536342176013625,-1.6264148111421493,0.26954107599569377,0.5404825163294749,-0.8132419171252414,1.0,-1.0
2020-01-05 06:49:59.999,0.00017887487750036668,0.0017905107737882938,-0.002148228538289495,0.00035771776450136593,0.00071581964402282,0.13427099612211266,1.3536341189641512,-1.6263914078062538,0.2695647070358492,0.5404724586533851,-1.0,-1.0
2020-01-05 06:59:59.999,-0.0003577817569472806,0.00017887487750036668,0.0017905107737882938,-0.002148228538289495,0.00035771776450136593,-0.271763247788391,0.134270904514661,1.3535542513163707,-1.6262798036570558,0.26955522521944925,1.0,1.0
2020-01-05 07:14:59.999,0.00017890687944684456,-0.0003577817569472806,0.00017887487750036668,0.0017905107737882938,-0.002148228538289495,0.13429520878493603,-0.27176333705501166,0.13423329283031216,1.3535275830921323,-1.6262852556887968,-1.0,-1.0
2020-01-05 07:39:59.999,-0.001790510773788233,0.00017890687944684456,-0.0003577817569472806,0.00017887487750036668,0.0017905107737882938,-1.3557655795221764,0.1342951171773448,-0.2717868779786058,0.13426320228305055,1.353515797217069,1.0,1.0
2020-01-05 07:54:59.999,0.0017905107737882938,-0.001790510773788233,0.00017890687944684456,-0.0003577817569472806,0.00017887487750036668,1.3536342176013625,-1.3557656625394074,0.13425750465392733,-0.2717381287955157,0.13425400806192805,-1.0,-1.0
2020-01-05 10:59:59.999,-0.001790510773788233,0.0017905107737882938,-0.001790510773788233,0.00017890687944684456,-0.0003577817569472806,-1.3557655795221764,1.3536341189641512,-1.3557516383125343,0.1342874129832136,-0.2717464600250128,1.0,1.0
2020-01-05 11:59:59.999,0.0013431835464675379,-0.001790510773788233,0.0017905107737882938,-0.001790510773788233,0.00017890687944684456,1.0151865755393061,-1.3557656625394074,1.3535542513163707,-1.3556525921115525,0.13427821871062914,-1.0,-1.0
2020-01-05 15:29:59.999,-0.0013431835464675146,0.0013431835464675379,-0.001790510773788233,0.0017905107737882938,-0.001790510773788233,-1.0173179374601484,1.0151864788532818,-1.3557516383125343,1.3535275830921323,-1.355658619385292,1.0,1.0
2020-01-05 15:59:59.999,0.0014326650014956943,-0.0013431835464675146,0.0013431835464675379,-0.001790510773788233,0.0017905107737882938,1.0828882167829004,-1.0173180224285663,1.015118339811822,-1.3556525921115525,1.353515797217069,1.0,-1.0
2020-01-05 16:09:59.999,0.0003578457722924877,0.0014326650014956943,-0.0013431835464675146,0.0013431835464675379,-0.001790510773788233,0.26968031985794766,1.0828881197065687,-1.0173157268080137,1.0151073753426492,-1.355658619385292,-1.0,-1.0
2020-01-05 16:34:59.999,-0.001790510773788233,0.0003578457722924877,0.0014326650014956943,-0.0013431835464675146,0.0013431835464675379,-1.3557655795221764,0.26968022746984677,1.0828176345240852,-1.0172323843620976,1.015096308809575,1.0,1.0
2020-01-05 19:44:59.999,0.001522138450309459,-0.001790510773788233,0.0003578457722924877,0.0014326650014956943,-0.0013431835464675146,1.1505838005271578,-1.3557656625394074,0.26963792329409647,1.0828035287418716,-1.0172391309778264,1.0,-1.0
2020-01-05 19:49:59.999,0.0005366726425769668,0.001522138450309459,-0.001790510773788233,0.0003578457722924877,0.0014326650014956943,0.40498067469577376,1.150583703060554,-1.3557516383125343,0.2696615498404432,1.0827923183146548,-1.0,-1.0
2020-01-05 20:09:59.999,-0.002596590078689449,0.0005366726425769668,0.001522138450309459,-0.001790510773788233,0.0003578457722924877,-1.9656449327036347,0.4049805815276517,1.150510871946964,-1.3556525921115525,0.2696520678181953,1.0,1.0
2020-01-05 21:14:59.999,0.0025071646370917553,-0.002596590078689449,0.0005366726425769668,0.001522138450309459,-0.001790510773788233,1.8958543092833728,-1.9656450122048459,0.40493358863672163,1.1504936251327738,-1.355658619385292,-1.0,-1.0
2020-01-05 21:24:59.999,-8.94334392224595e-05,0.0025071646370917553,-0.002596590078689449,0.0005366726425769668,0.001522138450309459,-0.06873099346026039,1.8958542075202045,-1.965609853143666,0.4049509373327641,1.150482270824289,-1.0,-1.0
2020-01-05 21:34:59.999,-0.0024177311978691904,-8.94334392224595e-05,0.0025071646370917553,-0.002596590078689449,0.0005366726425769668,-1.8303203587043226,-0.06873108389738378,1.8957555497105083,-1.9654825089290724,0.40494116774099503,1.0,1.0
2020-01-05 21:49:59.999,0.002417731197869292,-0.0024177311978691904,-8.94334392224595e-05,0.0025071646370917553,-0.002596590078689449,1.8281889967835394,-1.8303204389856944,-0.06876166072575438,1.8957037228193059,-1.9654872399555567,1.0,-1.0
2020-01-05 23:24:59.999,8.943343922239336e-05,0.002417731197869292,-0.0024177311978691904,-8.94334392224595e-05,0.0025071646370917553,0.06659963153935046,1.828188895410469,-1.8302899694789883,-0.0687223321099726,1.895690784501055,-1.0,-1.0
2020-01-05 23:34:59.999,-0.001073729523344251,8.943343922239336e-05,0.002417731197869292,-0.0024177311978691904,-8.94334392224595e-05,-0.8134491067689837,0.0665995403220315,1.8280925824828556,-1.8301689042384524,-0.068731094867445,-1.0,1.0
2020-01-06 01:04:59.999,-0.0007164607148674677,-0.001073729523344251,8.943343922239336e-05,0.002417731197869292,-0.0024177311978691904,-0.5431396365954091,-0.8134491929127273,0.06656427372949514,1.8280438952190634,-1.8301739228859337,1.0,1.0
2020-01-06 04:34:59.999,0.0017901902382118373,-0.0007164607148674677,-0.001073729523344251,8.943343922239336e-05,0.002417731197869292,1.3533917004831928,-0.5431397242975158,-0.8134539621877716,0.06659732309045652,1.8280311007177417,-1.0,-1.0
2020-01-06 04:49:59.999,-0.0017901902382117794,0.0017901902382118373,-0.0007164607148674677,-0.001073729523344251,8.943343922239336e-05,-1.3555230624040089,1.3533916018473795,-0.54315386091027,-0.8133800791257744,0.0665882726991262,1.0,1.0
2020-01-06 09:09:59.999,0.0004478480974131404,-0.0017901902382117794,0.0017901902382118373,-0.0007164607148674677,-0.001073729523344251,0.33777605125268656,-1.355523145422638,1.3533117426038173,-0.5430925200355537,-0.8133872590475509,1.0,1.0
2020-01-06 09:39:59.999,0.0011634672632980494,0.0004478480974131404,-0.0017901902382117794,0.0017901902382118373,-0.0007164607148674677,0.8792132911873213,0.3377759584720065,-1.3555091295999828,1.3532850856322187,-0.5431002744773676,1.0,-1.0
2020-01-06 11:44:59.999,0.0017873105740956587,0.0011634672632980494,0.0004478480974131404,-0.0017901902382117794,0.0017901902382118373,1.3512129475020949,0.8792131952851974,0.3377312944983838,-1.355410094651641,1.3532733002726052,-1.0,-1.0
2020-01-06 12:34:59.999,-0.004025950416553176,0.0017873105740956587,0.0011634672632980494,0.0004478480974131404,-0.0017901902382117794,-3.047098522963456,1.3512128488788424,0.8791497682786997,0.3377517614461577,-1.3554161224408303,1.0,1.0
2020-01-06 12:44:59.999,0.00026890153884084254,-0.004025950416553176,0.0017873105740956587,0.0011634672632980494,0.0004478480974131404,0.202385140293255,-3.047098596229971,1.3511330651380546,0.8791451128833321,0.3377421346921617,1.0,1.0
2020-01-06 12:59:59.999,0.0037570488777123423,0.00026890153884084254,-0.004025950416553176,0.0017873105740956587,0.0011634672632980494,2.841516339788918,0.20238504829311801,-3.0470259603427245,1.351106509259207,0.8791343353500343,1.0,-1.0
2020-01-06 13:04:59.999,0.0016949912617786871,0.0037570488777123423,0.00026890153884084254,-0.004025950416553176,0.0017873105740956587,1.2813641843100767,2.8415162325739063,0.20234507617281822,-3.0468484373702216,1.3510947285303494,-1.0,-1.0
2020-01-06 13:34:59.999,-0.0050040315302323155,0.0016949912617786871,0.0037570488777123423,0.00026890153884084254,-0.004025950416553176,-3.787114391554371,1.2813640860895097,2.8413848036755995,0.20237182517264266,-3.046850869858083,1.0,1.0
2020-01-06 13:59:59.999,0.006963070447064982,-0.0050040315302323155,0.0016949912617786871,0.0037570488777123423,0.00026890153884084254,5.267191269183377,-3.7871144605546148,1.2812867228963745,2.8412890986683865,0.2023624861806373,1.0,-1.0
