time,returns,strategy,creturns,cstrategy
2019-01-02 23:10:00+00:00,0.016139736355977163,-0.016139736355977163,1.0137282494583317,1.6584356995665872
2019-01-02 23:15:00+00:00,0.011393454954433134,-0.011393454954433134,1.0126605463602054,1.200781115538795
2019-01-02 23:25:00+00:00,0.01190458568529199,-0.01190458568529199,1.0132189684826545,0.7424598790712228
2019-01-02 23:35:00+00:00,0.008667808096643326,0.008667808096643326,1.0124952534119598,8.423541875231786
2019-01-02 23:40:00+00:00,0.022262541443272766,0.022262541443272766,1.0127230896379191,7.123111139545224
2019-01-02 23:45:00+00:00,0.026570049907046988,-0.026570049907046988,1.0118832227657495,10.020447806381586
2019-01-03 00:30:00+00:00,0.020892559121245848,-0.020892559121245848,1.0133574571690216,8.120214470025509
2019-01-03 00:40:00+00:00,0.003480691877653314,0.003480691877653314,1.0131385556970232,5.375324876284825
2019-01-03 00:55:00+00:00,0.016296301324228907,0.016296301324228907,1.013187696843797,9.56860450293224
2019-01-03 01:15:00+00:00,0.022508408532246248,0.022508408532246248,1.0138265317518795,1.7103703198013307
2019-01-03 01:25:00+00:00,0.02292527459479888,0.02292527459479888,1.0139292814224132,1.952886106264152
2019-01-03 01:35:00+00:00,0.027140640935437565,-0.027140640935437565,1.013915879291473,3.625736001436181
2019-01-03 01:40:00+00:00,0.03207509598470139,0.03207509598470139,1.013880140275637,0.7852926261786815
2019-01-03 02:30:00+00:00,0.018211603699795614,-0.018211603699795614,1.0146842681319657,2.6085401422053565
2019-01-03 03:00:00+00:00,0.027926521676411672,0.027926521676411672,1.0148048873104172,1.8710526381850916
2019-01-03 03:35:00+00:00,0.0021656463144015276,0.0021656463144015276,1.016015546471889,6.275578949180721
2019-01-03 04:00:00+00:00,0.004286287816522698,0.004286287816522698,1.0152382228774366,1.8239558108880611
2019-01-03 04:10:00+00:00,0.013880958429292602,0.013880958429292602,1.0153231030400511,1.96686902033748
2019-01-03 04:55:00+00:00,0.007656376399560731,-0.007656376399560731,1.015640286805602,3.5421990458292347
2019-01-03 05:00:00+00:00,-0.002771307559373862,-0.0,1.0157698407380114,2.94725620138336
2019-01-03 05:20:00+00:00,7.038566950682622e-05,0.0,1.0155554066429897,3.7131395916652
2019-01-03 05:40:00+00:00,0.0019693848624988053,-0.0019693848624988053,1.014979115012618,2.0718005894921636
2019-01-03 05:45:00+00:00,0.028903642908959398,-0.028903642908959398,1.0148450937032287,8.804018987176294
2019-01-03 05:50:00+00:00,0.018750354943457104,-0.018750354943457104,1.0148942348500039,13.383940179287784
2019-01-03 06:00:00+00:00,0.012898775139992325,-0.012898775139992325,1.01506399517523,6.793118508471615
2019-01-03 06:05:00+00:00,0.007446281122063799,-0.007446281122063799,1.0146798007549855,2.5458272534121007
2019-01-03 06:15:00+00:00,-0.00037851779925699737,0.00037851779925699737,1.0148048873104154,1.2589455953433029
2019-01-03 06:20:00+00:00,0.03007073717858192,-0.03007073717858192,1.0152337555004591,6.475776469708833
2019-01-03 06:55:00+00:00,0.01652182777613402,-0.01652182777613402,1.0161004266345017,0.7714339652924632
2019-01-03 07:00:00+00:00,0.03312573293590046,0.03312573293590046,1.0162389153208677,3.801470126099052
2019-01-03 07:10:00+00:00,-0.0002946369500445107,-0.0002946369500445107,1.0157251669682148,7.834134769948837
2019-01-03 07:30:00+00:00,0.0035145705728636635,0.0035145705728636635,1.0161227635193961,15.415111303807233
2019-01-03 07:35:00+00:00,0.025831678177240337,0.025831678177240337,1.0160736223726232,3.5490537424298396
2019-01-03 07:55:00+00:00,0.021797641304916963,0.021797641304916963,1.0158502535236402,12.023549993881824
2019-01-03 08:00:00+00:00,0.028024685974001064,-0.028024685974001064,1.0153409725479667,3.272261071167216
2019-01-03 08:10:00+00:00,0.00265352695502991,-0.00265352695502991,1.0148495610802124,1.9612873964770074
2019-01-03 08:30:00+00:00,0.02161153314118895,-0.02161153314118895,1.016145100404296,8.444662373804151
2019-01-03 09:00:00+00:00,0.013091218277961347,-0.013091218277961347,1.0167258594116477,3.28405226580771
2019-01-03 09:05:00+00:00,0.030927424281850423,-0.030927424281850423,1.0164310125309937,1.9826840704015698
2019-01-03 10:15:00+00:00,0.021389288236621493,0.021389288236621493,1.0158234492617617,8.257249331650845
2019-01-03 10:45:00+00:00,0.020490963759336525,-0.020490963759336525,1.016051285487725,3.58689347489708
2019-01-03 10:55:00+00:00,0.0023292944494526513,-0.0023292944494526513,1.015756438607071,4.397897299054852
2019-01-03 11:05:00+00:00,0.029095040844850494,-0.029095040844850494,1.014496638298824,1.0700786727367269
2019-01-03 12:00:00+00:00,0.02114560111896865,0.02114560111896865,1.0135272174942478,7.502085213066792
2019-01-03 12:10:00+00:00,0.021604809151334965,-0.021604809151334965,1.0135316848712244,15.290813466776445
2019-01-03 12:15:00+00:00,-0.0024386068894753105,-0.0024386068894753105,1.0136567714266536,7.3333744997998656
2019-01-03 12:40:00+00:00,0.008438196860416834,-0.008438196860416834,1.0144072907592296,3.2652319785384325
2019-01-03 12:45:00+00:00,0.012368494732066871,-0.012368494732066871,1.0139650204382489,3.9637312687933677
